time,avg_wait_time,max_wait_time
0,19.297101449275363,39
1,20.254901960784313,39
2,19.349206349206348,39
3,19.471544715447155,42
4,19.53191489361702,39
5,19.45299145299145,39
6,19.266666666666666,39
7,21.977099236641223,67
8,18.946188340807176,39
9,19.563636363636363,39
10,20.935344827586206,39
11,17.956521739130434,39
12,20.704347826086956,39
