time,avg_wait_time,max_wait_time
0,20.09090909090909,39
1,19.240384615384617,39
2,19.508130081300813,39
3,20.611940298507463,41
4,19.008196721311474,39
5,17.388429752066116,39
6,19.593220338983052,39
7,21.008403361344538,39
8,18.638297872340427,39
9,20.822033898305083,39
10,19.8675799086758,39
11,18.598360655737704,39
12,20.660550458715598,39
