time,avg_wait_time,max_wait_time
0,19.67669172932331,39
1,20.95145631067961,39
2,19.47826086956522,43
3,19.528455284552845,40
4,19.711206896551722,39
5,19.859504132231404,40
6,19.00413223140496,39
7,21.046153846153846,39
8,18.72398190045249,39
9,19.94495412844037,39
10,20.67094017094017,39
11,18.555555555555557,39
12,22.275,47
