time,avg_wait_time,max_wait_time
0,20.9,40
2,50.18867924528302,82
3,96.125,119
4,86.56209150326798,158
6,102.82278481012658,184
7,198.2625,221
8,147.06944444444446,255
10,167.3846153846154,286
11,300.7625,322
12,208.92753623188406,356
14,367.55,390
15,399.1875,422
16,427.0625,453
18,453.7,480
19,481.525,506
20,526.75,535
1,45.36507936507937,79
5,42.41379310344828,79
9,41.61764705882353,77
