time,avg_wait_time,max_wait_time
0,20.623931623931625,39
1,21.201923076923077,49
2,19.77777777777778,39
3,19.11881188118812,39
4,19.212962962962962,39
5,19.619565217391305,39
6,21.363636363636363,39
7,18.07547169811321,39
8,19.738916256157637,39
9,19.941176470588236,39
10,20.27659574468085,39
11,17.516129032258064,38
12,19.735632183908045,39
