time,avg_wait_time,max_wait_time
0,19.573170731707318,39
1,18.963503649635037,39
2,19.147798742138363,46
3,19.512820512820515,39
4,18.40893470790378,39
5,21.40506329113924,39
6,19.073248407643312,39
7,22.154411764705884,39
8,22.58703071672355,50
9,21.32857142857143,43
10,18.9864406779661,39
11,20.11764705882353,39
12,19.0,39
