time,avg_wait_time,max_wait_time
0,18.91275167785235,39
1,20.3781512605042,39
2,18.99651567944251,39
3,19.420689655172414,39
4,19.65671641791045,39
5,19.194805194805195,39
6,19.073529411764707,39
7,18.070921985815602,39
8,18.729537366548044,39
9,19.678571428571427,39
10,20.10211267605634,39
11,20.642857142857142,39
12,20.701219512195124,39
