time,avg_wait_time,max_wait_time
0,20.786324786324787,39
1,27.880597014925375,42
2,31.849246231155778,57
3,42.6875,78
4,41.94358974358974,80
5,49.53125,78
6,52.16161616161616,95
7,62.63247863247863,107
8,65.19251336898395,115
9,65.55882352941177,109
10,75.24043715846994,127
11,81.45045045045045,133
12,90.07482993197279,136
13,109.525,120
14,126.3913043478261,135
