time,avg_wait_time,max_wait_time
0,20.623655913978496,39
1,24.136986301369863,44
2,21.5,67
3,30.885057471264368,68
4,29.096045197740114,63
5,31.554054054054053,55
6,28.9811320754717,67
7,31.275510204081634,57
8,31.012269938650306,59
9,34.18840579710145,57
10,38.55688622754491,72
11,42.855555555555554,78
12,45.160377358490564,75
