time,avg_wait_time,max_wait_time
0,18.870689655172413,39
1,20.227272727272727,39
2,20.77533039647577,39
3,18.285714285714285,39
4,18.958904109589042,39
5,19.07843137254902,39
6,19.995454545454546,39
7,18.254716981132077,38
8,20.473684210526315,39
9,19.57894736842105,39
10,20.60103626943005,39
11,19.397849462365592,39
12,20.90909090909091,39
