time,avg_wait_time,max_wait_time
0,20.666666666666668,39
1,23.475728155339805,44
2,25.19409282700422,48
3,26.623076923076923,58
4,27.51271186440678,59
5,25.439252336448597,47
6,26.628,56
7,26.0,49
8,23.858974358974358,50
9,20.136363636363637,41
10,21.540178571428573,39
11,19.6,43
12,20.876106194690266,39
