time,avg_wait_time,max_wait_time
0,20.62676056338028,39
1,21.983739837398375,47
2,26.59642857142857,48
3,26.692857142857143,50
4,25.435897435897434,50
5,22.014285714285716,44
6,24.675,49
7,24.62857142857143,53
8,21.062043795620436,48
9,20.975806451612904,41
10,21.043478260869566,45
11,20.303030303030305,49
12,22.572413793103447,58
