time,avg_wait_time,max_wait_time
0,20.263157894736842,39
1,21.49397590361446,39
2,18.331632653061224,39
3,18.585714285714285,39
4,18.922279792746114,39
5,19.666666666666668,39
6,19.76219512195122,39
7,20.01086956521739,39
8,17.892215568862277,39
9,19.59036144578313,39
10,20.190751445086704,39
11,19.532467532467532,38
12,20.3943661971831,39
