time,avg_wait_time,max_wait_time
0,20.263157894736842,39
1,21.49397590361446,39
2,19.03191489361702,39
3,20.974358974358974,45
4,18.922279792746114,39
5,20.214285714285715,39
6,20.374233128834355,41
7,20.652631578947368,41
8,17.892215568862277,39
9,19.59036144578313,39
10,20.190751445086704,39
11,19.532467532467532,38
12,20.3943661971831,39
