time,avg_wait_time,max_wait_time
0,20.09090909090909,39
1,25.73846153846154,39
2,30.845794392523363,57
3,45.608,76
4,53.86046511627907,96
5,56.8235294117647,94
6,67.3170731707317,114
7,88.03846153846153,128
8,86.26415094339623,146
9,79.64864864864865,141
10,102.22110552763819,161
11,111.28571428571429,170
12,130.867816091954,185
13,163.575,173
14,171.44285714285715,192
15,202.16666666666666,204
