time,avg_wait_time,max_wait_time
0,19.812080536912752,39
1,20.19327731092437,39
2,19.62876254180602,39
3,19.944055944055943,38
4,19.373540856031127,39
5,18.155844155844157,39
6,19.91726618705036,39
7,18.955223880597014,39
8,19.182509505703422,39
9,20.325,39
10,19.935361216730037,39
11,18.368852459016395,39
12,17.606896551724137,38
