time,avg_wait_time,max_wait_time
0,19.297101449275363,39
1,20.254901960784313,39
2,19.357142857142858,39
3,19.45528455284553,40
4,19.53191489361702,39
5,19.45299145299145,39
6,19.370833333333334,39
7,21.786259541984734,42
8,18.855855855855857,39
9,20.0990990990991,79
10,20.935344827586206,39
11,17.956521739130434,39
12,20.704347826086956,39
